"ID","strain","antibiotic","run","quality","EUCAST","MIC","Estimate","Etest_predicted","CI_low","CI_up","Hill","upper","lower","preSIR.Etest_predicted","susceptible","resistant","compare"
"10_Azithromycin_40strains1.txt","Fluorometric10","Azithromycin","validation","quality ok","S","0.125",-3.44493403254849,0.095803746913456,0.0839299409581088,0.109276349715308,1.85428774608149,99.9999984134101,0.547089959662475,"S",0.25,0.5,"S_to_S"
"10_Azithromycin_80strains2.txt","Fluorometric10","Azithromycin","training","quality ok","R","1",-0.875577654748403,1.25278614518757,0.913760406388509,1.71570435342455,2.45149980681223,99.9995036973668,0.115904181169304,"R",0.25,0.5,"R_to_R"
"10_Cefixime_40strains1.txt","Fluorometric10","Cefixime","validation","quality ok","S","0.016",-4.28827811997909,0.041201561762721,0.0185438519060648,0.0918781358390026,0.643054022768819,99.9999660330105,2.96592073876796,"S",0.125,0.125,"S_to_S"
"10_Cefixime_80strains2.txt","Fluorometric10","Cefixime","training","quality ok","R","1",-2.246617527557,0.317761955541681,0.253277766991811,0.398901714414167,1.71314010810725,100.000009384984,1.27244903139098,"R",0.125,0.125,"R_to_R"
"10_Ceftriaxone_40strains1.txt","Fluorometric10","Ceftriaxone","validation","quality ok","S","0.008",-4.97110495053826,0.0208063752165353,0.0114027935998286,0.0379706139894077,0.690945342266553,99.9957852564285,1.97556725130773,"S",0.125,0.125,"S_to_S"
"10_Ceftriaxone_80strains2.txt","Fluorometric10","Ceftriaxone","training","quality ok","S","0.064",-3.27722858981641,0.113307232156346,0.0860848868510908,0.149013775572654,1.27321147529861,99.9965458612172,0.811351217786586,"S",0.125,0.125,"S_to_S"
"10_Ciprofloxacin_40strains1.txt","Fluorometric10","Ciprofloxacin","validation","quality ok","R","0.19",-2.76098605412625,0.189927098425859,0.158164519609395,0.228128686710015,2.84129784603358,100.000027986001,1.89840653763597,"R",0.03,0.06,"R_to_R"
"10_Ciprofloxacin_80strains2.txt","Fluorometric10","Ciprofloxacin","training","quality ok","R","32",1.12286595182789,9.25306360313546,6.62029415794231,12.9303962833409,1.6420212939524,99.9998830112803,-1.18468991541341,"R",0.03,0.06,"R_to_R"
"10_Penicillin_40strains1.txt","Fluorometric10","Penicillin","validation","quality ok","I","0.75",-1.10163765142077,0.999181246447652,0.822483197450555,1.21424913042697,2.40780813512222,99.9999315129618,0.989314919072991,"I",0.06,1,"I_to_I"
"10_Penicillin_80strains2.txt","Fluorometric10","Penicillin","training","quality ok","R","2",-0.781603124531972,1.37629922570903,1.02736303764359,1.84263750259985,1.76094864128398,99.999624694351,0.120353305636113,"R",0.06,1,"R_to_R"
"10_Spectinomycin_40strains1.txt","Fluorometric10","Spectinomycin","validation","above limit of detection","R","1024",9.21034037197618,9999.99999999997,NA,NA,1.48891223235081,99.6236993642061,-29.4191706360797,"R",64,64,"R_to_R"
"10_Spectinomycin_80strains2.txt","Fluorometric10","Spectinomycin","training","quality ok","S","32",1.1672829364361,9.67356631614832,6.27971013634447,14.8802910538124,4.20432227410341,100.000003528174,0.19069910543841,"S",64,64,"S_to_S"
"10_Tetracycline_40strains1.txt","Fluorometric10","Tetracycline","validation","quality ok","I","0.75",-0.228256166265636,2.39422860548345,1.94692569088489,2.94975948936211,1.52930619931589,100.000001210198,-0.075788478725243,"R",0.5,1,"I_to_R"
"10_Tetracycline_80strains2.txt","Fluorometric10","Tetracycline","training","quality ok","R","2",0.345994193380501,4.25306265408826,3.27944263185546,5.53324253893837,1.71236083639128,100.000003336002,1.10221150132894,"R",0.5,1,"R_to_R"
"11_Azithromycin_40strains2.txt","Fluorometric11","Azithromycin","validation","above limit of detection","R","256",6.90775527898214,1000,NA,NA,6.44884010006446,99.9983130417274,-7.68379021784518,"R",0.25,0.5,"R_to_R"
"11_Azithromycin_80strains2.txt","Fluorometric11","Azithromycin","training","quality ok","I","0.5",-1.70478064378935,0.546453275065717,0.376973786995621,0.788078892323677,3.70039155653069,100.000002584818,0.211802392764944,"R",0.25,0.5,"I_to_R"
"11_Cefixime_40strains2.txt","Fluorometric11","Cefixime","validation","Etest below limit of detection","S","<0.016",2.63716246492835,13.9734970121012,0.00583535391560481,324691.56266074,0.175177771779317,99.7663501390719,-50.4211888409069,"R",0.125,0.125,"S_to_R"
"11_Cefixime_80strains2.txt","Fluorometric11","Cefixime","training","quality ok","R","0.25",-1.42958387413523,0.719677151941226,0.442141477504144,1.17334628309844,1.23379213444069,99.9997589494621,1.77869396399624,"R",0.125,0.125,"R_to_R"
"11_Ceftriaxone_40strains2.txt","Fluorometric11","Ceftriaxone","validation","quality ok","S","0.002",-1.8570833453324,0.469214086954221,0.000214442991500085,1031.45581931637,0.148888988312062,98.6109913175926,-37.570584588948,"R",0.125,0.125,"S_to_R"
"11_Ceftriaxone_80strains2.txt","Fluorometric11","Ceftriaxone","training","quality ok","S","0.125",-3.1413876847791,0.129803460942215,0.0805501229877364,0.209060747819408,0.887063997113918,99.9999772333251,0.407495030445687,"R",0.125,0.125,"S_to_R"
"11_Ciprofloxacin_40strains2.txt","Fluorometric11","Ciprofloxacin","validation","quality ok","S","0.016",-5.18815530269717,0.0167447563159599,0.0111638412600022,0.0249691197403967,1.22189499249575,99.9996347186214,5.77354209372128,"S",0.03,0.06,"S_to_S"
"11_Ciprofloxacin_80strains2.txt","Fluorometric11","Ciprofloxacin","training","quality ok","R","32",1.34093469995342,11.5092143404794,6.96326634462142,19.085006093074,1.79816699999822,100.001957759674,-1.20487364113113,"R",0.03,0.06,"R_to_R"
"11_Penicillin_40strains2.txt","Fluorometric11","Penicillin","validation","quality ok","I","0.38",-1.6197847268164,0.594959451662414,0.308178694470593,1.14985729430546,0.758696893995026,99.9997069771513,9.52654945965491,"I",0.06,1,"I_to_I"
"11_Penicillin_80strains2.txt","Fluorometric11","Penicillin","training","quality ok","R","4",-0.790819414677717,1.36366594872982,0.875549928262786,2.13729554867562,1.2655888870167,99.9994821029578,-0.755882442420666,"R",0.06,1,"R_to_R"
"11_Spectinomycin_40strains2.txt","Fluorometric11","Spectinomycin","validation","quality ok","S","16",2.2202663359372,27.74294829446,16.577835216507,46.5914423902784,1.14163044935859,100.000012266045,3.17301099133205,"S",64,64,"S_to_S"
"11_Spectinomycin_80strains2.txt","Fluorometric11","Spectinomycin","training","quality ok","S","32",0.770073704938017,6.50103247874612,1.05122335637064,39.2937260283016,6.81332510137693,100.002865211991,3.70166841734626,"S",64,64,"S_to_S"
"11_Tetracycline_40strains2.txt","Fluorometric11","Tetracycline","validation","quality ok","R","1.5",0.475096741207189,4.83952034124821,2.63199317655951,8.90294841664289,0.839170719414101,99.999978450293,-0.470560975424525,"R",0.5,1,"R_to_R"
"11_Tetracycline_80strains2.txt","Fluorometric11","Tetracycline","training","quality ok","R","4",0.631054241240757,5.65682151062482,4.19832283300561,7.65240506040947,2.64661209368296,100.000001878019,0.468703283083234,"R",0.5,1,"R_to_R"
"12_Azithromycin_40strains2.txt","Fluorometric12","Azithromycin","validation","quality ok","I","0.38",-1.48618846593243,0.68004964208621,0.467849976606756,0.988056214402737,2.10715534084611,99.9994079998888,-0.46857781690618,"R",0.25,0.5,"I_to_R"
"12_Azithromycin_80strains2.txt","Fluorometric12","Azithromycin","training","quality ok","I","0.5",-1.84792837075279,0.473531928747112,0.381522460197122,0.587537402893077,2.61945658725967,100.000031683018,-0.58111452491296,"I",0.25,0.5,"I_to_I"
"12_Cefixime_40strains2.txt","Fluorometric12","Cefixime","validation","quality ok","S","0.016",-5.98940289078303,0.00751108595281037,0.00399916482692857,0.0140038679187135,3.30966958667374,100.000802770191,5.88309607735247,"S",0.125,0.125,"S_to_S"
"12_Cefixime_80strains2.txt","Fluorometric12","Cefixime","training","quality ok","R","0.25",-1.21829032131852,0.889106398727669,0.703919913539755,1.12087551280574,1.19919916783682,100.004875061493,0.40914263612077,"R",0.125,0.125,"R_to_R"
"12_Ceftriaxone_40strains2.txt","Fluorometric12","Ceftriaxone","validation","quality ok","S","0.012",-6.08627434136817,0.00681723041884233,0.00422289424567706,0.0109953609538662,2.30390419444295,99.9999971897081,5.09742468680628,"S",0.125,0.125,"S_to_S"
"12_Ceftriaxone_80strains2.txt","Fluorometric12","Ceftriaxone","training","quality ok","S","0.125",-2.75229281102233,0.191586329331585,0.123980070717215,0.294144165974907,1.81180742582852,100.000011123725,3.53193151363821,"R",0.125,0.125,"S_to_R"
"12_Ciprofloxacin_40strains2.txt","Fluorometric12","Ciprofloxacin","validation","quality ok","R","32",0.82772642873354,6.88707626623349,5.24151610525177,9.07539257355617,2.32978514785972,99.9893613196864,1.36711011420798,"R",0.03,0.06,"R_to_R"
"12_Ciprofloxacin_80strains2.txt","Fluorometric12","Ciprofloxacin","training","quality ok","R","32",1.7153625328725,16.7398079296708,12.5156861349199,22.4367208182402,2.36882474098334,100.000177077066,-0.927786045029376,"R",0.03,0.06,"R_to_R"
"12_Penicillin_40strains2.txt","Fluorometric12","Penicillin","validation","quality ok","R","32",4.35598622243713,235.078868018631,174.61825867317,317.887751658773,2.95172812875158,100.000215339937,-0.0422520153472087,"R",0.06,1,"R_to_R"
"12_Penicillin_80strains2.txt","Fluorometric12","Penicillin","training","quality ok","R","4",-0.0565184597480617,2.8431052753505,2.15827838082712,3.75528330308734,2.11353248405111,100.000863703244,-0.660116460716302,"R",0.06,1,"R_to_R"
"12_Spectinomycin_40strains2.txt","Fluorometric12","Spectinomycin","validation","quality ok","S","16",1.90814865182794,20.3013175995138,16.2715812807615,25.4037983287576,2.35746759206227,99.9997852327748,1.66063923906213,"S",64,64,"S_to_S"
"12_Spectinomycin_80strains2.txt","Fluorometric12","Spectinomycin","training","quality ok","S","16",1.82917970738877,18.7589646895236,2.22142454752678,164.896122017305,5.73822110344166,100.001626577173,0.539587426196757,"S",64,64,"S_to_S"
"12_Tetracycline_40strains2.txt","Fluorometric12","Tetracycline","validation","quality ok","R","96",3.41238971089753,91.4493955362693,52.7429539400344,159.669260206952,3.31051225929955,99.9999972438443,-0.641096451300849,"R",0.5,1,"R_to_R"
"12_Tetracycline_80strains2.txt","Fluorometric12","Tetracycline","training","quality ok","R","2",0.694378853288432,6.02684064558829,4.82652853172434,7.54104533550602,3.00602186455106,100.000246275878,0.30344043693776,"R",0.5,1,"R_to_R"
"13_Azithromycin_40strains2.txt","Fluorometric13","Azithromycin","validation","quality ok","R","1.5",-1.60617392143627,0.603117376403075,0.482833026890995,0.752931812700106,1.64165564240844,99.9999957679068,1.77797294788833,"R",0.25,0.5,"R_to_R"
"13_Azithromycin_80strains2.txt","Fluorometric13","Azithromycin","training","quality ok","S","0.125",-2.12394457147773,0.35925970414677,0.283858775634415,0.454640860557928,3.45748459659698,99.9999831171689,1.03028077333435,"I",0.25,0.5,"S_to_I"
"13_Cefixime_40strains2.txt","Fluorometric13","Cefixime","validation","quality ok","S","0.125",-0.735929022426894,1.44065570155408,0.299670837266506,7.03588262138932,0.316968540564521,100.00446249141,-5.14512019772465,"R",0.125,0.125,"S_to_R"
"13_Cefixime_80strains2.txt","Fluorometric13","Cefixime","training","quality ok","S","0.016",-4.4527890949665,0.0349483498299974,0.0185237076229221,0.0660187251305563,0.721021877533867,99.9980521582773,5.69814231710823,"S",0.125,0.125,"S_to_S"
"13_Ceftriaxone_40strains2.txt","Fluorometric13","Ceftriaxone","validation","quality ok","R","0.25",-2.30483757455974,0.299780111597502,0.0989423770343161,0.897572159682453,0.422443711515132,100.000931582051,4.5720597685053,"R",0.125,0.125,"R_to_R"
"13_Ceftriaxone_80strains2.txt","Fluorometric13","Ceftriaxone","training","quality ok","S","0.008",-5.31361786018025,0.0147693037711424,0.00812100739781561,0.0266704045456503,1.12032641419808,99.999779583818,4.89298749343517,"S",0.125,0.125,"S_to_S"
"13_Ciprofloxacin_40strains2.txt","Fluorometric13","Ciprofloxacin","validation","quality ok","S","0.023",-5.75565260988155,0.00949023910344679,0.00737001409368639,0.0121522154678501,2.64069475914532,99.9991605531147,2.08336454565531,"S",0.03,0.06,"S_to_S"
"13_Ciprofloxacin_80strains2.txt","Fluorometric13","Ciprofloxacin","training","quality ok","R","0.25",-2.41482460575553,0.26853987447641,0.213629367601892,0.336349186552071,2.8169175300196,99.9999996963391,1.78482142156542,"R",0.03,0.06,"R_to_R"
"13_Penicillin_40strains2.txt","Fluorometric13","Penicillin","validation","quality ok","R","32",0.806612473617945,6.74310593059896,3.70470608492214,12.2893694636648,0.765581845139739,100.00116442132,2.12993120532978,"R",0.06,1,"R_to_R"
"13_Penicillin_80strains2.txt","Fluorometric13","Penicillin","training","quality ok","I","1",-1.20875631632971,0.897628567525878,0.74160632175518,1.08796748097103,2.19689056049127,99.999986669334,1.76046863475595,"I",0.06,1,"I_to_I"
"13_Spectinomycin_40strains2.txt","Fluorometric13","Spectinomycin","validation","quality ok","S","16",1.43848031022697,12.6891750276135,9.6056766550302,16.8970762926189,2.38900567343128,99.999500652847,4.77341207804252,"S",64,64,"S_to_S"
"13_Spectinomycin_80strains2.txt","Fluorometric13","Spectinomycin","training","above limit of detection","R","1024",9.21034037197618,9999.99999999997,NA,NA,2.4356046507063,99.9077161557481,-6.21751017593558,"R",64,64,"R_to_R"
"13_Tetracycline_40strains2.txt","Fluorometric13","Tetracycline","validation","quality ok","R","6",0.521427064884323,5.0691461484063,3.89384076771634,6.61699321669702,2.26363826968722,100.000256542199,5.4002608694302,"R",0.5,1,"R_to_R"
"13_Tetracycline_80strains2.txt","Fluorometric13","Tetracycline","training","quality ok","I","1",-0.0247144180307567,2.93503407575668,2.23858183555591,3.85334391762002,2.01055461183018,100.000439584367,-0.245862598965912,"R",0.5,1,"I_to_R"
"14_Azithromycin_40strains2.txt","Fluorometric14","Azithromycin","validation","quality ok","R","6",-0.228154598299659,2.39447193363007,1.95749665977591,2.92831478180301,1.3688982640493,99.999999191317,-0.275080401245785,"R",0.25,0.5,"R_to_R"
"14_Azithromycin_80strains2.txt","Fluorometric14","Azithromycin","training","above limit of detection","R","256",9.21034037197618,9999.99999999997,NA,NA,1.73365216654803,99.6127580690396,-10.4622148308721,"R",0.25,0.5,"R_to_R"
"14_Cefixime_40strains2.txt","Fluorometric14","Cefixime","validation","quality ok","S","0.016",-1.02111282578806,1.08301813829474,0.24744228389166,4.68547730042063,0.328694711811097,100.002164882279,-6.86522731420917,"R",0.125,0.125,"S_to_R"
"14_Cefixime_80strains2.txt","Fluorometric14","Cefixime","training","quality ok","S","0.016",-6.30366071514485,0.00548459246962801,0.00281745489554519,0.0106415177813996,2.18067106552414,99.9859543486363,13.8196071451079,"S",0.125,0.125,"S_to_S"
"14_Ceftriaxone_40strains2.txt","Fluorometric14","Ceftriaxone","validation","quality ok","S","0.047",-1.76665580983304,0.513648052897678,0.195616847375956,1.34286717182599,0.427255667906155,100.033341670079,-0.126825772655886,"R",0.125,0.125,"S_to_R"
"14_Ceftriaxone_80strains2.txt","Fluorometric14","Ceftriaxone","training","quality ok","S","0.004",-7.11312012251988,0.0024400564796394,0.000868870147230068,0.00684002098077489,2.82829789816926,99.9986736612071,14.9079044429849,"S",0.125,0.125,"S_to_S"
"14_Ciprofloxacin_40strains2.txt","Fluorometric14","Ciprofloxacin","validation","quality ok","R","32",1.54832367012718,14.1633175345855,11.7225951398662,17.1842613865651,2.482340081646,100.001410957994,0.730921921226335,"R",0.03,0.06,"R_to_R"
"14_Ciprofloxacin_80strains2.txt","Fluorometric14","Ciprofloxacin","training","quality ok","S","0.016",-5.84839984970321,0.00864917213548838,0.00538970757367312,0.0137876289941634,2.26620395592407,100.000020889845,1.8394989119765,"S",0.03,0.06,"S_to_S"
"14_Penicillin_40strains2.txt","Fluorometric14","Penicillin","validation","quality ok","R","2",0.162189776949557,3.53859579326314,3.03238054986877,4.13483894577405,1.75535824023284,99.9999999331145,2.87916631760913,"R",0.06,1,"R_to_R"
"14_Penicillin_80strains2.txt","Fluorometric14","Penicillin","training","quality ok","I","0.5",-2.80163682310659,0.182357003901514,0.0994252988556252,0.334512259068662,1.64188932457903,99.999649652574,11.9698664078101,"I",0.06,1,"I_to_I"
"14_Spectinomycin_40strains2.txt","Fluorometric14","Spectinomycin","validation","quality ok","S","12",1.67173154069948,16.0247385247362,11.9470304475704,21.622095153996,1.57782431214821,99.9999922099342,1.08345398579618,"S",64,64,"S_to_S"
"14_Spectinomycin_80strains2.txt","Fluorometric14","Spectinomycin","training","quality ok","S","16",1.13698460694667,9.38470666519143,7.61248206327337,11.5904024384565,2.11789550283275,100.000000762511,0.54349438019068,"S",64,64,"S_to_S"
"14_Tetracycline_40strains2.txt","Fluorometric14","Tetracycline","validation","quality ok","R","3",0.535395422820565,5.14049163995666,4.34860868106684,6.0740702907881,1.93732959775194,99.9999270996276,2.42456435515945,"R",0.5,1,"R_to_R"
"14_Tetracycline_80strains2.txt","Fluorometric14","Tetracycline","training","quality ok","R","2",0.249536103329779,3.86177213582488,2.88459083625103,5.18299345258324,2.53306478621848,99.998202509729,0.505361070807179,"R",0.5,1,"R_to_R"
"15_Azithromycin_40strains2.txt","Fluorometric15","Azithromycin","validation","quality ok","R","3",-1.07309264796076,1.02813061219761,0.835462449316079,1.26856487181139,2.08646518685898,99.9999755444895,-0.51391009505312,"R",0.25,0.5,"R_to_R"
"15_Azithromycin_80strains2.txt","Fluorometric15","Azithromycin","training","quality ok","I","0.5",-1.97402509205403,0.417402347897907,0.35352152857494,0.492179410218064,2.01085967236083,100.000018964166,3.26381591634437,"I",0.25,0.5,"I_to_I"
"15_Cefixime_40strains2.txt","Fluorometric15","Cefixime","validation","quality ok","S","0.016",-2.97844489469941,0.152788910269993,0.0599415735639797,0.392268755954724,0.478202340009295,99.9985710108496,-0.0485177145801948,"R",0.125,0.125,"S_to_R"
"15_Cefixime_80strains2.txt","Fluorometric15","Cefixime","training","quality ok","S","0.016",-5.97744284360786,0.00760151015792833,0.00321565475763784,0.0179621239040087,0.758418553638952,99.9993746191039,3.59048142500333,"S",0.125,0.125,"S_to_S"
"15_Ceftriaxone_40strains2.txt","Fluorometric15","Ceftriaxone","validation","quality ok","S","0.094",-3.37517091222467,0.102730057898935,0.0573092182065797,0.183436596365629,0.552484263340582,100.001852241801,0.287099124679782,"S",0.125,0.125,"S_to_S"
"15_Ceftriaxone_80strains2.txt","Fluorometric15","Ceftriaxone","training","quality ok","S","0.016",-6.5364020581654,0.00434518595166204,0.00258697898275017,0.00724523721129246,0.833508834380072,99.99997376782,3.96068393422226,"S",0.125,0.125,"S_to_S"
"15_Ciprofloxacin_40strains2.txt","Fluorometric15","Ciprofloxacin","validation","quality ok","R","32",2.56074211860569,39.0035194891091,32.7364934612012,46.6005270665529,1.94188682847641,100.000000061001,-1.41899643199872,"R",0.03,0.06,"R_to_R"
"15_Ciprofloxacin_80strains2.txt","Fluorometric15","Ciprofloxacin","training","quality ok","R","32",1.07135031023109,8.78819760640669,6.52025246024922,11.9084680029795,1.81577393385168,99.9999045440676,0.882349726895456,"R",0.03,0.06,"R_to_R"
"15_Penicillin_40strains2.txt","Fluorometric15","Penicillin","validation","above limit of detection","R","32",6.90775527898214,1000,NA,NA,7.15942128098694,100.000033041271,-0.000303405018227555,"R",0.06,1,"R_to_R"
"15_Penicillin_80strains2.txt","Fluorometric15","Penicillin","training","quality ok","R","32",4.50373945433275,272.532715787426,16.4600355141968,4460.80293536997,9.20601662050405,99.9991888728669,0.0011083863233877,"R",0.06,1,"R_to_R"
"15_Spectinomycin_40strains2.txt","Fluorometric15","Spectinomycin","validation","quality ok","S","16",2.36944745526092,32.2090668959363,25.801571950103,40.2885732965696,2.03461457964684,99.999998483176,-0.628045581493134,"S",64,64,"S_to_S"
"15_Spectinomycin_80strains2.txt","Fluorometric15","Spectinomycin","training","quality ok","S","16",1.43463553868073,12.6404539655936,8.68976871484859,18.4628845952062,2.67309160219099,100.000087422158,5.55702471633829,"S",64,64,"S_to_S"
"15_Tetracycline_40strains2.txt","Fluorometric15","Tetracycline","validation","quality ok","R","3",0.677584440986193,5.92641177096055,4.98907517780166,7.04313052563568,1.52361377215584,99.9999999366787,-1.36336684428264,"R",0.5,1,"R_to_R"
"15_Tetracycline_80strains2.txt","Fluorometric15","Tetracycline","training","quality ok","R","128",3.30913808469349,82.4733476675599,30.9628833323042,220.591544573131,3.4506759042686,99.9996815271894,-0.44564420588145,"R",0.5,1,"R_to_R"
"16_Azithromycin_40strains2.txt","Fluorometric16","Azithromycin","validation","quality ok","R","6",0.387278450638825,4.43242650683837,3.44412196553241,5.71329812538716,1.5932134980365,99.9999029565631,2.49954494492021,"R",0.25,0.5,"R_to_R"
"16_Azithromycin_80strains2.txt","Fluorometric16","Azithromycin","training","quality ok","R","1",0.271989069628319,3.94951176517207,1.49195330849613,10.4417664010963,6.58393947998417,100.002322876556,0.66024530732469,"R",0.25,0.5,"R_to_R"
"16_Cefixime_40strains2.txt","Fluorometric16","Cefixime","validation","quality ok","S","0.094",-1.42931557433283,0.719870377366881,0.29161162441306,1.77105902281824,0.532981884182543,99.9999650232938,0.65488579191315,"R",0.125,0.125,"S_to_R"
"16_Cefixime_80strains2.txt","Fluorometric16","Cefixime","training","quality ok","S","0.016",-5.35637278171781,0.0141508065570696,0.0048925233311801,0.040757292379477,0.586492924207399,99.9996792357147,2.42479252602973,"S",0.125,0.125,"S_to_S"
"16_Ceftriaxone_40strains2.txt","Fluorometric16","Ceftriaxone","validation","quality ok","S","0.064",-2.93040372018721,0.160312639118907,0.0787180014067545,0.325920357774826,0.803583322459928,100.003423981201,6.69271936529526,"R",0.125,0.125,"S_to_R"
"16_Ceftriaxone_80strains2.txt","Fluorometric16","Ceftriaxone","training","quality ok","S","0.016",-6.09544795241117,0.00675494239280328,0.00372488482774142,0.0121214501857712,2.29270644863873,100.000107416678,5.57388627947525,"S",0.125,0.125,"S_to_S"
"16_Ciprofloxacin_40strains2.txt","Fluorometric16","Ciprofloxacin","validation","quality ok","R","32",1.82302170820349,18.6437363951089,15.3485528394895,22.672978728557,2.51695778137073,99.9999970275536,0.376332517366589,"R",0.03,0.06,"R_to_R"
"16_Ciprofloxacin_80strains2.txt","Fluorometric16","Ciprofloxacin","training","quality ok","R","8",0.149072070027305,3.49245449530045,2.8442891889253,4.28691786048984,2.73816878470899,99.9999573282537,-0.134711294983288,"R",0.03,0.06,"R_to_R"
"16_Penicillin_40strains2.txt","Fluorometric16","Penicillin","validation","above limit of detection","R","32",6.90775527898214,1000,NA,NA,3.94827991538061,99.9604382696448,-5.25982678598725,"R",0.06,1,"R_to_R"
"16_Penicillin_80strains2.txt","Fluorometric16","Penicillin","training","above limit of detection","R","32",6.90775527898214,1000,NA,NA,6.08265241648785,99.9993467889328,-4.1868598882134,"R",0.06,1,"R_to_R"
"16_Spectinomycin_40strains2.txt","Fluorometric16","Spectinomycin","validation","quality ok","S","12",1.91386524212077,20.4177709116864,16.2060859918328,25.8064924809257,1.50257772073615,99.9896381703092,0.552030169472911,"S",64,64,"S_to_S"
"16_Spectinomycin_80strains2.txt","Fluorometric16","Spectinomycin","training","quality ok","S","16",0.948354316177634,7.77056918539121,5.31544135817412,11.3667839861877,1.64769498539432,99.9999005548352,2.94512652436418,"S",64,64,"S_to_S"
"16_Tetracycline_40strains2.txt","Fluorometric16","Tetracycline","validation","quality ok","R","96",3.39686693229407,90.0400096302662,68.285792237994,119.140843289414,3.26496808430572,100.000029360656,-0.233547710316651,"R",0.5,1,"R_to_R"
"16_Tetracycline_80strains2.txt","Fluorometric16","Tetracycline","training","quality ok","R","64",2.97627017227551,59.1110101432627,29.840715348991,117.325911103696,0.890383108957945,100.000081097211,-8.61082719431624,"R",0.5,1,"R_to_R"
"17_Azithromycin_40strains2.txt","Fluorometric17","Azithromycin","validation","quality ok","R","4",0.103361762079858,3.33631990422366,2.70999644754403,4.11001334355197,1.55949035795277,99.9999393332286,-0.993820839313958,"R",0.25,0.5,"R_to_R"
"17_Azithromycin_80strains3.txt","Fluorometric17","Azithromycin","training","quality ok","S","0.125",-3.13640321838578,0.130452448372364,0.11127085592525,0.152725995209757,2.10526196381237,99.9999885474726,0.518520993651888,"S",0.25,0.5,"S_to_S"
